0,1,2,3,4,5,6,7,8,9,10,11,12
0,-7.9538,-1.7875,-2.7895,-8.4615,-3.3083,-5.8012,-3.5907,-1.2052,-3.1699,0.092965,-3.1623,-0.64085
0,-9.196,-3.3419,-4.5196,-6.2235,-1.951,-5.7238,-2.6774,-3.0792,-3.6108,-2.445,-0.8569,1.4639
0,-9.4337,-0.34773,-0.22483,-6.9862,-5.453,-4.5814,-6.2018,-1.3658,-4.9985,-1.2377,-0.87358,-1.2682
0,-10.545,-2.1852,-1.3113,-8.9346,-4.837,-4.2551,-3.0865,-3.8469,-1.6608,-0.58535,-2.43,-0.9089
0,-8.4742,-2.0636,-3.3194,-5.8896,-3.7979,-5.2182,-5.3109,-1.9109,-3.9531,-1.8792,-1.9085,-0.52929
0,-11.17,0.12208,-0.68221,-7.8404,-5.6958,-3.8576,-4.356,-2.6313,-1.8985,-1.0566,-2.2397,-0.53863
0,-8.8072,-1.6283,-1.8028,-9.8305,-3.6372,-5.5573,-3.0024,-3.3889,-2.2277,-1.3085,-3.0895,-0.56143
0,-14.075,-4.2321,0.25456,-6.221,-4.9427,-0.17994,-3.3649,-1.7564,-2.0806,-0.090376,-0.84343,-0.86782
0,-7.7361,-5.8556,-2.2366,-4.4136,-2.7406,-4.999,-4.638,-2.4282,-3.6608,-1.7191,-2.1938,-0.7389
0,-9.1932,-3.1573,-3.6327,-6.4263,-4.1048,-6.0804,-2.8192,-0.19732,-2.1465,-2.3166,-2.4805,-1.6193
0,-11.636,-4.3143,-2.7149,-6.7795,-1.5094,-4.4187,-3.543,-1.3625,-3.5984,-0.93212,-1.9817,-0.81946
0,-7.8174,0.17306,-3.6629,-6.2177,-2.9309,-7.3433,-2.8982,-2.4983,-1.8948,-2.7393,-2.6,-2.9172
0,-10.804,-0.9378,-1.9429,-5.9128,-6.0047,-5.0554,-3.4058,-3.5069,-0.6349,-1.5584,-3.4524,-1.4674
0,-8.179,0.079469,-4.4782,-8.8229,-2.7553,-6.1243,-2.6039,-5.8536,-0.53461,-3.6732,-3.0492,-3.6089
0,-10.964,0.91688,-3.1974,-6.1089,-1.4706,-7.4056,-3.1219,-2.3793,-2.3085,-2.4183,-1.2411,-2.9642
0,-9.233,1.6214,-2.7895,-6.1146,-4.8411,-8.4661,-4.5918,-3.5226,-0.3373,-0.45515,-1.8492,-2.1669
0,-12.606,-0.75862,-2.4786,-7.4984,0.14851,-3.9732,-3.0895,-4.0758,0.87084,-2.9664,-3.837,-1.494
0,-8.5141,-2.8262,-5.1399,-2.4597,-4.2014,-6.034,-2.2363,-3.5481,-2.2407,-2.7335,-2.398,-1.925
0,-6.8543,0.33708,-3.7663,-6.122,-5.066,-7.0843,-1.9644,-5.338,-2.0899,-0.97108,-2.9579,-4.4124
0,-10.853,-4.1648,-1.6566,-5.8955,-2.6321,-1.2113,-3.6791,-3.944,-0.10031,-2.8196,-2.6814,-1.8619
0,-11.176,-2.8316,-2.6491,-3.9678,-3.9759,-4.3961,-3.6496,-4.9358,-0.44755,-2.8925,-2.347,-0.63266
0,-11.553,-2.4124,-3.1687,-4.0571,-3.7184,-4.3743,-1.5109,-4.0097,-1.8747,-0.98395,-3.226,-0.7442
0,-8.3963,-1.8499,-3.3415,-3.7643,-4.8939,-4.9306,-1.786,-5.0394,-2.4706,-2.2515,-2.6689,-2.9325
0,-8.0627,-0.76961,-3.4884,-4.9418,-4.182,-6.8176,-1.445,-3.492,1.4744,-3.2416,-2.5295,-2.7594
0,-8.2343,-2.6887,-3.7175,-7.6178,-3.1688,-8.5932,-0.24127,-2.89,-2.6547,-1.3151,-2.7005,0.15889
0,-9.152,-2.1143,-4.4195,-7.6153,-6.0023,-6.5721,-0.72423,-4.5828,-0.20587,-0.3548,-2.4379,0.03019
0,-10.897,-6.4444,-1.2153,-3.6394,-4.3804,-3.5559,2.3033,-5.6049,-2.073,-2.7308,-0.56148,-1.3848
0,-9.7858,-4.3867,-3.6741,-4.5642,-3.8749,-5.18,-0.80239,-4.4573,-2.719,-2.3503,-1.5306,-0.44242
0,-9.2073,-2.1197,-4.8676,-6.0588,-2.7098,-6.8609,-2.2181,-4.1651,-1.1617,-1.4615,-2.5399,-0.41207
