0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6.163,6.9673,7.6777,7.9966,8.1759,8.3612,8.1028,8.0037,7.9082,8.0328,8.1446,8.1865,8.3231,8.5228,8.6453,8.8486,9.2067,9.397,9.2819,8.9824
0,5.9991,7.1043,7.2988,7.7172,7.7639,8.1175,8.0867,8.2556,8.3834,8.4122,8.3646,8.4166,8.6108,8.8388,9.1184,9.3589,9.5012,9.2908,8.8533,8.4647
0,5.1548,6.0097,6.4457,6.8172,6.8898,7.1948,7.1461,7.3235,7.3896,7.4381,7.471,7.6337,7.93,8.3914,8.6226,8.6317,8.7422,8.8352,8.6828,8.5457
0,4.9984,5.8802,6.2308,6.4574,6.4775,6.8411,6.7514,6.9484,7.0778,7.1905,7.2394,7.4643,7.8436,8.0755,8.4092,8.7569,9.0784,8.9288,8.6513,8.1987
0,5.2636,6.3102,6.7803,6.8807,7.0882,7.286,7.1182,7.2529,7.337,7.3065,7.3404,7.485,7.7637,8.155,8.5477,8.9485,9.172,9.1211,8.8277,8.5479
0,4.6621,5.6004,6.0609,5.9987,6.283,6.3012,6.354,6.4637,6.486,6.5489,6.6131,6.7365,6.95,7.1374,7.3001,7.5733,7.8651,7.9334,7.6757,7.597
0,4.4469,4.951,5.738,5.6189,5.7643,5.964,5.8707,6.0389,6.2061,6.4185,6.44,6.6804,7.1779,7.6218,8.0013,8.1432,8.2824,8.2253,8.1662,7.7418
0,4.4055,4.8537,5.6603,5.7157,5.8728,6.0292,6.1023,6.3149,6.3841,6.5698,6.7118,6.8755,7.1132,7.3274,7.475,7.6054,7.7595,7.7076,7.694,7.6823
0,5.4395,6.3412,6.9241,7.1648,7.2654,7.5331,7.4462,7.6222,7.6634,7.6783,7.7027,7.8781,8.1526,8.4377,8.7294,8.977,9.1556,9.054,8.8211,8.5422
0,5.2267,6.1617,6.5327,6.8308,6.8757,7.158,7.2175,7.4062,7.5258,7.4774,7.6045,7.8716,8.0672,8.3642,8.4979,8.64,8.7773,8.6038,8.2549,8.0562
0,5.3839,6.5085,6.8337,7.1282,7.129,7.2574,7.0597,7.2274,7.3503,7.2872,7.2992,7.4574,7.7974,8.1314,8.5146,8.7558,8.9041,8.9672,8.594,8.1878
0,5.6653,6.6844,7.1825,7.2683,7.6558,7.6726,7.7778,7.8755,8.0324,8.0686,8.1319,8.2879,8.5451,8.9214,9.0512,9.1111,9.2355,9.0115,8.8412,8.5784
0,3.7275,3.9572,4.8475,5.0061,4.9413,5.22,5.4313,5.648,5.9899,6.1622,6.2027,6.4453,6.976,7.1722,7.4754,7.6159,7.7614,7.7716,7.8187,7.5559
0,5.7452,6.1804,7.3015,7.3865,7.7362,8.4131,7.9249,7.9475,8.1591,8.2206,8.2029,8.241,8.2575,8.3877,8.4806,8.3998,8.3544,8.3429,8.3493,7.9816
0,5.226,5.6518,6.6313,6.5731,7.1668,7.3875,7.5906,7.6504,7.9197,8.1056,8.1599,8.1647,8.1235,8.0473,7.8804,7.8082,7.9544,7.9796,8.0531,7.7482
0,4.6293,5.1167,6.2466,6.1406,6.6409,6.8021,6.7278,6.651,6.8067,6.7195,6.7357,6.8591,6.9192,7.3256,7.5696,7.606,7.7724,7.7934,7.8702,7.4444
0,4.1464,4.3713,5.297,5.2431,5.6032,5.8766,6.0421,5.9842,6.2625,6.5071,6.6597,6.7817,6.9674,7.3086,7.2759,7.181,7.4146,7.2682,7.3372,7.238
0,4.9079,5.5103,6.5502,6.1995,7.196,6.9767,6.9901,6.7495,6.92,6.7601,6.7147,6.8598,6.9515,7.3619,7.5078,7.7464,8.0134,7.9579,7.8248,7.5035
0,4.9179,5.3758,6.3847,6.3741,6.9645,7.0324,6.9229,6.7193,6.7722,6.7852,6.9345,7.0279,7.018,7.2853,7.6553,7.8093,7.9903,8.0303,7.897,7.5008
0,3.9839,4.2218,5.0237,4.9318,5.3842,5.6713,5.8049,5.7312,5.9604,6.1931,6.318,6.4362,6.5164,7.0841,7.5242,7.358,7.4609,7.2868,7.3659,7.2701
0,4.7374,4.8865,5.8709,5.9935,6.4572,6.899,6.7004,6.4769,6.746,7.0737,7.128,7.2439,7.5174,7.8267,7.5713,7.4648,7.687,7.6896,7.8081,7.5396
0,4.7985,5.1853,6.0895,6.0556,6.6215,6.8528,6.8689,6.7915,6.9317,6.9149,7.0279,7.1513,7.267,7.6386,7.7459,7.7522,7.9081,7.9045,7.8654,7.5499
0,4.5142,4.9959,5.9755,6.1463,6.4709,6.7626,6.8812,6.9962,7.1854,7.2575,7.2807,7.4298,7.4712,7.66,7.6283,7.5715,7.7939,7.8894,7.917,7.4338
0,4.7656,5.1916,6.1563,6.1343,6.4465,6.8108,6.8354,6.7408,6.923,7.2484,7.2952,7.3458,7.4145,7.7745,7.9217,7.8802,7.8939,7.8047,7.975,7.6173
0,4.7978,5.0563,5.9919,6.2192,6.6412,6.8327,6.6769,6.6823,6.9559,7.1816,7.1333,7.182,7.2652,7.6033,7.6019,7.5224,7.7916,7.9004,7.8525,7.5089
0,5.4434,5.9328,6.8803,6.8978,7.5966,7.6635,7.594,7.4327,7.5272,7.505,7.5547,7.6468,7.6778,7.9899,7.9634,7.9172,7.9757,8.0039,8.0714,7.6683
0,4.1002,4.9475,5.8455,5.6253,5.8327,6.1619,5.7863,5.991,6.0779,6.3388,6.4405,6.6347,6.9973,7.0912,7.3318,7.385,7.2835,7.2852,7.4167,7.2387
0,5.6327,6.8413,7.4162,6.7129,6.9812,6.8285,6.8897,7.0053,7.0039,7.008,6.8385,6.8867,7.3341,7.5429,7.734,7.9397,8.2414,8.4407,8.2715,7.5998
0,4.9394,5.9918,6.3993,6.2728,6.4544,6.7604,6.9691,7.1931,7.2754,7.2448,7.265,7.4892,7.9099,7.8667,7.8468,7.7138,7.713,7.9916,7.8455,7.2955
0,4.8521,5.938,6.3605,6.2825,6.3512,6.6242,6.7117,6.9539,7.0507,6.9871,6.9956,7.1588,7.5377,7.6019,7.7382,7.8055,7.9538,8.1906,8.1727,7.5114
0,4.5075,5.3866,5.966,5.8419,5.9757,6.322,6.1818,6.5553,6.794,6.8289,6.8343,7.0985,7.6777,8.054,8.0886,7.7542,7.5391,7.5224,7.5638,7.3307
0,4.9097,6.0412,6.4333,6.3086,6.4388,6.6613,6.6403,6.6222,6.6801,6.7286,6.5602,6.5921,7.1855,7.7755,8.1439,8.1611,8.1549,8.0361,7.7666,7.4146
0,4.4926,5.3925,5.9685,5.8502,6.0795,6.5408,6.4773,6.3944,6.4254,6.4886,6.4527,6.6163,7.1229,7.4224,7.7423,7.7756,7.7266,7.7597,7.6275,7.2352
0,4.7959,5.9436,6.4215,6.2199,6.2993,6.6122,6.4986,6.5336,6.6625,6.7088,6.6132,6.802,7.2286,7.6281,8.007,7.966,7.9231,7.8855,7.8545,7.3312
0,5.7673,6.9293,7.6432,6.9627,7.4208,7.1319,7.2185,7.2298,7.3084,7.2796,7.1533,7.1823,7.6716,7.8166,8.0413,8.0776,8.0787,8.0885,8.1526,7.704
0,5.1096,6.1558,6.9322,6.3036,6.5502,6.4958,6.3023,6.2895,6.3293,6.4123,6.3642,6.3627,6.6506,7.0026,7.4545,7.6736,7.7389,7.7203,7.8572,7.4076
0,4.8578,5.6716,6.3795,5.8504,6.3625,6.342,6.3004,6.5806,6.7543,6.923,6.9275,7.0982,7.6854,7.7379,7.7727,7.6736,7.5905,7.7488,7.7839,7.3866
0,5.2281,6.1409,6.7884,6.4054,6.6767,6.779,6.8762,6.9031,7.13,7.2221,7.1516,7.3471,7.782,7.7542,7.8455,7.766,7.7848,7.9093,7.9086,7.4906
0,5.078,6.3464,6.7351,6.3937,6.6424,6.6523,6.7507,7.1285,7.505,7.316,7.2151,7.3023,7.6292,7.7367,7.8701,7.7009,7.4794,7.3909,7.5507,7.4155
0,4.4715,5.1987,6.3394,5.8844,6.3504,6.317,6.5144,6.7422,7.011,6.9897,7.0523,7.1423,7.4428,7.6119,7.7439,8.04,8.2817,8.2557,8.2499,7.925
0,4.543,5.4205,6.141,5.6308,6.1342,6.2353,6.5949,6.9205,7.1393,7.0617,7.0991,7.2042,7.3632,7.3083,7.452,7.8178,8.0455,8.0261,7.8933,7.4199
0,3.5079,4.0712,4.8345,4.8986,5.2208,5.4507,5.6311,6.0003,6.2732,6.5262,6.6976,6.8954,7.0378,7.0606,7.1811,7.4286,7.6438,7.6554,7.5874,7.3737
0,3.722,4.2254,4.9227,4.8964,5.2777,5.4232,5.8038,6.2201,6.5637,6.6366,6.5518,6.6662,6.9245,7.2014,7.4425,7.5583,7.5431,7.498,7.7877,7.4856
0,4.6094,5.3587,6.3636,5.8547,6.3693,6.4956,6.8619,7.3439,7.5947,7.5856,7.536,7.668,7.9844,7.8875,7.7946,8.0301,8.2228,8.3174,8.2327,7.7572
0,4.6853,5.4444,6.3187,5.9407,6.5876,6.4677,6.6466,6.8451,7.042,7.1256,7.1548,7.2605,7.4956,7.5719,7.7623,8.0115,8.2913,8.3366,8.1665,7.7491
0,3.556,4.1551,4.872,4.8455,5.3517,5.2856,5.4643,5.8005,6.0132,6.1034,6.2054,6.3653,6.6474,6.8775,7.114,7.4238,7.8377,7.9578,7.9259,7.5152
0,3.8603,4.574,5.5201,5.4526,5.6772,5.872,6.1902,6.5767,6.926,6.9423,6.9977,6.9835,6.8925,6.9674,7.081,7.202,7.2781,7.3574,7.5646,7.2927
0,4.5672,5.2803,6.042,5.7528,6.2663,6.4328,6.6091,6.9236,7.2044,7.2968,7.2983,7.2684,7.3343,7.4007,7.5923,7.8557,8.2134,8.4388,8.3735,7.9787
0,4.4169,5.0878,5.8328,5.7446,6.3598,6.2546,6.4009,6.6089,6.8432,6.8667,6.7312,6.8955,7.1012,7.1637,7.3684,7.6394,8.0291,8.2894,8.3295,7.9121
0,4.98,5.5906,6.4133,6.472,7.0378,7.1307,7.5823,7.6382,7.6813,7.3518,7.2099,7.3027,7.3808,7.289,7.2846,7.2758,7.4459,7.8134,7.8165,7.6472
0,3.9252,4.6378,5.1142,5.4099,5.6334,6.1372,6.1421,6.4129,6.5335,6.4154,6.3544,6.4408,6.5201,6.6536,6.77,6.7242,6.9514,7.1469,7.2012,7.3131
0,3.7323,4.3659,4.7466,4.8184,5.2609,5.5073,5.7954,5.7252,5.8971,5.9632,5.9235,6.1025,6.2496,6.4047,6.5857,6.7312,7.0504,7.2224,7.2096,7.3627
0,3.8612,4.5151,4.8532,5.2635,5.7107,5.8742,5.825,5.94,5.9975,6.0647,6.1199,6.2708,6.2225,6.2629,6.4025,6.5922,6.8675,7.0903,7.1055,7.1744
0,4.3197,4.9418,5.5448,5.6262,6.3449,6.5813,6.407,6.2631,6.1737,6.2375,6.1536,6.3251,6.5946,6.8215,6.9264,6.9537,7.0757,7.2546,7.3388,7.4314
0,4.1324,4.7948,5.1985,5.393,5.7774,6.0778,6.2505,6.5039,6.5763,6.4777,6.4001,6.5494,6.7385,6.8638,6.949,6.9444,7.1217,7.3571,7.3383,7.6119
0,3.8539,4.6574,5.0042,5.3905,5.8728,6.1298,5.7959,5.7957,5.7846,5.8008,5.6727,5.9139,6.0758,6.2793,6.6185,6.8355,7.0392,7.2229,7.3207,7.3135
0,3.7565,4.5368,4.9707,5.1879,5.7837,5.6999,5.5686,5.4575,5.4914,5.6857,5.6995,5.9145,6.2428,6.4497,6.6366,6.8079,6.9927,7.1351,7.1382,7.4607
0,3.8065,4.5338,4.9339,5.2689,5.7051,5.9463,5.8347,5.8835,5.8988,5.9912,6.0718,6.2223,6.2644,6.4414,6.55,6.6137,6.8024,7.0472,7.1076,7.2745
0,3.9389,4.8897,5.21,5.5042,5.9508,6.2907,6.0727,6.2571,6.1666,6.0378,6.0097,6.1614,6.4645,6.7217,6.8702,6.7979,6.8864,7.115,7.1457,7.4228
0,5.0279,5.6826,6.2806,6.7976,7.0073,7.5546,7.6271,7.496,7.5089,7.3558,7.2659,7.2747,7.42,7.604,7.6756,7.6108,7.805,8.0073,7.8558,7.6779
0,5.6781,6.343,7.1213,7.1744,7.9387,7.9911,7.924,7.9192,8.0089,8.0137,7.9639,8.0681,8.2907,8.4906,8.6385,8.8038,9.0334,9.0967,8.8354,8.4471
0,5.1524,5.7771,6.3823,6.7747,6.9617,7.3018,7.384,7.3124,7.4827,7.4905,7.3343,7.3793,7.5847,7.9373,8.3257,8.6866,9.0442,8.9948,9.0488,8.5422
0,5.4705,6.2061,7.1463,7.0012,7.5386,7.6535,7.5797,7.6898,7.821,7.8932,7.8056,7.8595,8.038,8.1656,8.3139,8.5128,8.8099,8.7513,8.5526,8.2295
0,5.361,5.9611,6.7842,6.5417,7.4538,7.3129,7.3437,7.1675,7.3885,7.4022,7.4171,7.4603,7.5574,7.8058,8.127,8.4771,8.8337,8.8225,8.8502,8.4427
0,4.5367,5.3794,5.6883,5.9713,6.2855,6.6766,6.765,6.9101,7.0962,7.1722,7.1311,7.2011,7.4396,7.7013,7.8316,8.1159,8.6143,8.7509,8.477,8.1661
0,4.7677,5.3904,6.1104,6.2829,6.7159,6.9774,6.9355,6.9814,7.163,7.3415,7.3153,7.3266,7.4768,7.613,7.7031,8.0079,8.3748,8.5466,8.4984,8.1079
0,2.737,3.4135,3.8978,4.2067,4.5437,5.0702,5.3513,5.4969,5.5103,5.6806,5.9147,5.9909,6.1853,6.3666,6.4799,6.6195,6.9893,7.1467,6.9799,6.8411
0,4.3018,5.0947,5.6996,5.8039,6.2716,6.4794,6.6638,6.7333,6.7929,6.9896,7.1028,7.1234,7.346,7.4581,7.6286,7.9538,8.3131,8.3649,8.1547,8.0274
0,5.6725,6.6123,7.2666,7.2038,7.9873,7.79,7.7625,7.7007,7.9012,7.9403,7.6297,7.74,8.0286,8.4782,8.8636,9.0174,9.24,9.3333,9.2499,8.8232
0,2.2776,2.9674,3.4559,3.8615,4.0371,4.3409,4.5687,4.777,4.9498,5.1021,5.2718,5.4879,5.7053,5.9437,6.1297,6.2984,6.5206,6.6012,6.6436,6.5356
0,4.7078,5.3658,6.1024,6.278,6.7064,6.868,6.8445,7.0031,6.915,6.8783,6.9563,7.1344,7.3558,7.7239,8.1837,8.4658,8.7386,8.8213,8.8682,8.3916
0,4.3653,5.2157,6.0269,5.9359,6.7035,6.4366,6.685,6.5183,6.6996,6.7476,6.7246,6.9144,7.3046,7.6659,7.8019,8.0119,8.1766,8.262,8.0947,7.8136
0,3.8616,4.5639,5.6291,5.5135,5.9804,6.2204,6.1613,6.306,6.287,6.4358,6.39,6.484,6.7599,7.0828,7.3845,7.7404,8.0646,8.1852,7.978,7.4821
0,5.3959,6.281,7.3104,6.5778,7.3586,6.9043,6.9526,6.9635,6.9557,6.8928,6.6079,6.7806,7.0711,7.4181,7.7943,8.2396,8.6225,8.9689,9.0922,8.2895
0,4.7193,5.6692,6.1828,6.169,6.4144,6.3428,6.4809,6.8407,7.0999,7.2268,7.2266,7.4934,7.7848,7.8329,7.8212,7.9669,8.3323,8.6872,8.3378,7.7581
0,5.0941,5.9832,6.7264,6.5194,7.0531,6.8979,6.951,7.0051,7.0877,7.0325,6.9977,7.3014,7.6494,7.8183,8.0477,8.2704,8.4106,8.7739,8.6206,7.8705
0,4.8122,5.8192,6.3455,6.2399,6.6409,6.6442,6.7253,6.8544,6.8869,6.9326,6.8622,7.0813,7.4298,7.6735,7.6798,7.8324,8.0506,8.4397,8.4152,7.7426
0,5.0203,5.6199,6.6172,6.2052,6.8546,6.8114,6.9257,7.1221,7.2489,7.2256,7.1794,7.4746,7.7619,8.0517,8.1749,8.4544,8.6757,8.8981,8.7021,8.057
0,4.9595,5.9061,6.8115,6.4905,7.1723,6.9495,7.0195,6.9981,7.0089,7.0091,7.0052,7.2154,7.5306,7.6053,7.8591,8.0916,8.3934,8.8323,8.9196,8.082
0,5.0795,5.9818,6.5005,6.4909,6.8501,6.8381,6.9666,7.1042,7.2386,7.189,6.9998,7.2739,7.6898,8.1497,8.4475,8.5342,8.7348,8.9496,9.0587,8.4077
0,5.2993,6.4103,6.9537,6.7924,7.2047,7.1809,7.1562,7.1945,7.2195,7.1988,7.0805,7.2248,7.4333,7.6509,7.9072,8.0516,8.3162,8.866,8.7957,8.0641
0,4.9805,6.1768,6.473,6.5872,6.7758,6.7863,6.6659,6.7107,6.8954,6.8373,6.8217,6.9804,7.2532,7.4642,7.7833,8.0005,8.4319,8.9664,8.7152,8.0323
0,4.7291,5.5729,6.1886,6.2502,6.4826,6.5355,6.5056,6.6696,6.8668,6.9202,6.9448,7.1099,7.4718,7.686,7.9339,8.0734,8.4572,8.8623,8.6418,8.0679
0,4.7082,5.7317,6.2186,6.4161,6.6079,6.8954,6.7789,6.805,7.0124,6.9745,6.9404,7.1436,7.4409,7.6383,7.9793,8.0393,8.2832,8.6149,8.5263,8.0365
0,4.5117,5.4303,5.788,5.9646,6.1123,6.2498,6.4195,6.8258,7.1809,7.3607,7.1789,7.3621,7.8303,8.0498,8.0517,8.1701,8.6257,8.6327,8.4245,7.8414
0,5.0417,5.4514,6.5285,6.4849,6.8841,7.2855,7.3919,7.4961,7.8422,7.8906,8.0091,8.0973,7.91,7.7971,7.803,7.7289,7.9243,7.9193,7.8804,7.7703
0,5.9816,6.4094,7.5474,7.6564,8.0015,8.1905,8.1536,8.0853,8.3356,8.3367,8.3929,8.3572,8.4941,8.4962,8.6644,8.5113,8.3017,8.2924,8.2712,8.2401
0,6.066,6.5951,8.0252,7.5938,8.328,8.5554,7.9291,7.9004,8.2103,8.1154,8.1603,8.1635,8.1604,8.2152,8.1773,7.9495,7.9207,8.0067,7.9709,8.064
0,4.7652,5.4882,6.399,6.108,7.1096,6.9072,7.0114,6.6396,6.7838,6.912,7.0155,7.3072,7.2994,7.1421,7.2364,7.3891,7.539,7.4236,7.4915,7.5938
0,4.8611,5.7002,6.7207,6.3426,7.2082,6.901,7.2156,6.9852,7.097,7.3161,7.6067,7.7474,7.634,7.5117,7.4906,7.4026,7.4501,7.4098,7.4781,7.5922
0,4.9859,5.6002,6.5184,6.5422,6.8448,7.084,7.422,7.4976,7.552,7.5676,7.6992,7.8766,7.987,7.7545,7.5558,7.4272,7.5476,7.5841,7.564,7.6138
0,4.4093,4.8764,5.6611,5.6906,6.2199,6.647,6.9892,6.7564,6.7753,7.0483,7.2064,7.3155,7.3849,7.5496,7.5544,7.3301,7.3504,7.3294,7.4326,7.4398
0,4.9192,5.6358,6.5572,6.3363,7.1035,6.9167,7.2385,7.2851,7.5236,7.8465,7.9911,8.1032,7.9121,7.7343,7.5191,7.3819,7.5664,7.5961,7.5961,7.6927
0,5.5624,6.2348,7.2505,7.0789,7.8748,7.8537,7.7501,7.9079,7.9568,8.0413,7.9717,7.9072,7.9686,7.9741,7.8941,7.7941,7.83,7.9528,7.9921,7.9898
0,4.7156,5.267,6.1565,6.2916,6.6226,6.593,7.0583,6.842,7.0834,7.4227,7.609,7.818,7.768,7.5428,7.2475,7.1433,7.3026,7.3384,7.3868,7.5126
0,5.266,5.9186,6.8428,6.5198,7.4162,7.2182,7.6266,7.088,7.0735,7.1322,7.2408,7.3157,7.4148,7.5216,7.7438,7.7771,7.7008,7.5751,7.5101,7.6599
0,4.8067,5.4906,6.25,6.1101,6.809,6.8171,7.1532,6.9098,6.9275,7.0625,7.1777,7.3928,7.4003,7.3423,7.3747,7.3074,7.4551,7.3861,7.4519,7.5194
0,4.5953,5.4495,6.2881,6.137,6.8026,6.7983,7.1048,7.0405,7.2012,7.28,7.3138,7.2869,7.307,7.2482,7.3206,7.3553,7.4297,7.4739,7.5239,7.5167
0,6.023,6.6685,7.3381,8.1366,8.1603,8.048,7.9797,7.5542,7.5817,7.4826,7.7228,7.9827,7.975,8.2884,8.5561,8.4634,8.704,8.4215,8.455,8.5965
0,5.4065,5.7961,6.5107,7.1123,7.1475,7.5242,7.6927,7.6797,7.7527,7.3163,7.6293,8.0496,7.6451,7.4642,7.5582,7.4909,7.9167,7.8906,7.6991,7.7739
0,5.6332,6.1644,6.9904,7.2759,7.5505,7.424,7.2339,7.1356,7.0117,6.8193,6.9954,7.2491,7.3032,7.5855,7.9049,8.0544,8.3162,7.955,7.9683,8.1225
0,5.8975,6.5743,7.2094,7.9064,7.8048,7.9943,7.7266,7.5442,7.3688,7.0623,7.1881,7.5124,7.6895,7.9317,8.0737,7.9101,8.1502,8.0893,7.991,8.0143
0,5.743,6.2892,7.0079,7.6126,7.597,7.843,7.7102,7.5388,7.3951,7.1593,7.4343,7.8969,7.9334,7.9905,8.0657,7.9298,8.217,8.1352,7.9299,7.9789
0,4.6077,4.9621,5.6322,5.9644,5.959,6.1155,6.0943,6.225,6.2686,6.177,6.4287,6.7174,6.6886,7.1926,7.5448,7.4393,7.6209,7.5853,7.5523,7.581
0,5.7953,6.3476,7.0219,7.8816,7.7982,8.1586,8.3227,7.6822,7.7061,7.4221,7.7176,8.373,8.2105,8.1562,8.0913,7.8528,7.9339,7.8651,7.8186,7.9443
0,4.895,5.439,5.9364,6.463,6.3472,6.6324,6.5734,6.5139,6.4522,6.3231,6.6791,7.0889,6.9532,7.168,7.4135,7.3259,7.5882,7.4882,7.5403,7.6154
0,4.9227,5.273,5.968,6.4624,6.4252,6.5801,6.5585,6.5641,6.4514,6.2926,6.5582,6.8782,6.9218,7.314,7.4503,7.4735,7.7822,7.5367,7.4509,7.5669
0,5.7575,6.4506,7.1533,7.9764,7.7995,7.9488,7.8731,7.6729,7.5175,7.2656,7.581,7.9307,7.8969,8.114,8.3645,8.2517,8.2906,7.9858,7.9844,8.1056
0,4.9573,5.3694,5.9203,6.3794,6.4339,6.5721,6.4038,6.5074,6.4804,6.3623,6.6117,6.9654,6.9279,7.2722,7.4711,7.4808,7.8394,7.8284,7.715,7.7425
0,4.8279,5.1831,5.7585,6.36,6.1416,6.2839,6.3088,6.3949,6.3484,6.2627,6.7555,7.0219,6.5972,6.6657,6.8507,6.9264,7.3445,7.2723,7.2546,7.3477
0,6.2435,6.8574,7.7506,8.4595,8.4131,8.7307,8.5957,8.2164,8.1739,8.0292,8.2309,8.3491,8.2288,8.4004,8.7646,8.8955,8.804,8.478,8.6269,8.7332
0,5.8793,6.5843,6.9585,7.9186,8.102,8.5135,8.473,8.5908,8.5756,8.4004,8.2974,8.3319,8.3913,8.4696,8.5996,8.712,8.822,8.8276,8.5613,8.065
0,5.8525,6.4881,6.8809,7.3947,7.8027,7.9294,8.1745,8.3539,8.2967,8.2456,8.2889,8.5688,8.7267,8.6381,8.532,8.638,8.7384,8.9155,8.7578,8.1253
0,5.3861,5.8443,6.3264,6.8032,7.2221,7.4829,7.6952,7.8173,7.8617,7.8517,7.9956,8.1984,8.3323,8.3595,8.4804,8.5902,8.7412,8.9173,8.939,8.2946
0,5.7221,6.3801,6.7575,7.6319,7.8233,8.2332,8.2239,8.1936,8.2174,8.1937,8.285,8.4769,8.7018,8.8336,8.9593,9.1666,9.3798,9.506,9.2155,8.3838
0,6.0115,6.669,7.0657,7.994,8.0947,8.5693,8.7913,8.8029,8.8213,8.8835,8.82,8.7753,8.7685,8.5851,8.7136,8.7485,8.7057,9.0652,9.3165,8.5542
0,5.8717,6.2138,6.7182,7.415,7.8489,8.2271,8.2366,8.2334,8.3189,8.3861,8.5319,8.7546,8.9103,8.8827,8.8224,8.9997,9.2235,9.596,9.4651,8.5573
0,5.3634,5.9815,6.4805,7.3006,7.4304,7.6622,7.7137,7.8037,7.8625,7.771,7.5739,7.6296,7.8398,7.9946,8.3989,8.7794,9.0964,9.2839,8.9039,8.0652
0,5.4383,5.8662,6.2765,7.0248,7.3109,7.668,7.8878,8.0639,8.0332,7.9666,7.975,8.2483,8.3783,8.3391,8.2647,8.4582,8.7724,8.8463,8.6084,8.0616
0,5.9952,6.8598,7.3068,7.8934,8.3126,8.5172,8.6833,8.7638,8.5846,8.4464,8.2425,8.2251,8.5331,8.8457,9.1378,9.4091,9.6203,9.9324,9.9871,9.0798
0,5.5485,6.0261,6.5376,7.128,7.4221,7.5994,7.9172,8.0985,8.137,8.0073,8.0132,8.3909,8.906,9.176,8.9249,8.9639,9.0649,9.1094,8.8379,8.1701
0,5.4274,5.8742,6.3419,7.0151,7.1388,7.4943,7.6468,7.9412,7.9954,8.0238,8.0717,8.2496,8.3129,8.2877,8.3498,8.4873,8.7022,9.0147,8.8833,8.1563
0,5.5092,5.8852,6.3502,7.0696,7.1934,7.4711,7.7867,8.0091,8.0652,8.0898,8.1957,8.2331,8.3805,8.4606,8.5319,8.629,8.7128,8.7896,8.7887,8.1733
0,5.9205,6.5237,7.1837,7.8171,7.9467,8.2129,8.4567,8.6444,8.5624,8.4742,8.5322,8.7871,9.0528,9.0951,9.0276,9.0332,9.0754,9.0307,8.6625,8.1864
0,5.8941,6.5807,7.4342,7.9002,8.2678,8.4607,8.4479,8.3063,8.2336,8.1359,8.0524,8.2987,8.2424,8.051,8.0066,8.1037,8.3091,8.1107,7.9014,7.8272
0,4.6826,5.1637,5.7215,6.0855,6.4521,6.778,6.8892,7.0192,7.0884,7.1225,7.2053,7.4486,7.2475,7.2262,7.3847,7.3489,7.6272,7.6034,7.4173,7.3517
0,5.5982,6.1898,7.1307,7.436,7.7499,7.939,7.8489,7.8555,7.8855,7.8475,7.9266,8.1514,8.1464,8.1433,8.0827,8.2036,8.1935,8.0256,7.9852,7.7431
0,5.5227,6.0449,6.6791,7.0176,7.5472,7.9836,8.123,8.1586,8.0398,7.9203,8.0323,8.3178,8.4793,8.3812,8.2061,8.1262,8.2945,8.1363,8.0282,7.7534
0,5.3467,5.9784,6.8336,7.3341,7.6664,7.7043,7.4356,7.4757,7.4035,7.4276,7.4015,7.5552,7.8192,8.3459,8.4822,8.2157,8.1426,7.9223,7.8164,7.6191
0,5.7533,6.4527,7.5909,7.8334,7.9514,7.7873,7.4918,7.4271,7.3292,7.3502,7.4637,7.623,7.8642,8.2056,8.5653,8.6808,8.5184,8.3429,8.1432,7.8276
0,4.8854,5.407,5.9978,6.4197,6.7779,7.0163,7.1905,7.3334,7.4291,7.4537,7.5064,7.6678,7.5556,7.6689,7.7057,7.8559,8.1271,8.0187,7.8162,7.5674
0,5.1609,5.848,6.472,6.9771,7.2126,7.3359,7.4197,7.6048,7.6725,7.8408,7.9256,8.0383,7.8642,7.8962,7.9808,8.1203,8.4636,8.241,7.916,7.6642
0,5.8603,6.4401,7.2501,7.781,8.2197,8.3718,8.2634,8.2771,8.1621,8.1962,8.2443,8.4345,8.4148,8.4096,8.5108,8.4802,8.3433,8.1499,8.0434,7.8924
0,5.2035,5.8754,6.6593,7.23,7.6256,7.8008,7.9194,7.7325,7.6829,7.7217,7.7552,7.9685,8.0453,8.0339,7.9118,7.9066,8.0254,7.7264,7.6167,7.5191
0,4.3222,4.9769,5.7629,6.173,6.4535,6.7539,6.8346,6.8282,6.8568,6.9357,6.9424,7.282,7.6237,7.7447,7.5663,7.6,7.6707,7.562,7.4277,7.2747
0,5.3552,5.8851,6.527,6.94,7.4469,7.9091,8.1103,8.175,8.0582,7.991,8.121,8.4264,8.3952,8.1722,7.9557,8.0437,8.2107,8.0935,7.8948,7.7645
0,6.0408,6.4681,7.7324,7.7533,8.0598,8.5453,8.1602,8.1335,8.2245,8.446,8.4886,8.6956,8.7572,8.6898,8.4465,8.284,8.3914,8.2566,8.1607,8.1333
0,6.4082,6.9028,8.4421,8.3235,8.6655,8.9017,8.4953,8.4475,8.382,8.3419,8.5037,8.6311,8.736,8.805,8.716,8.4902,8.3903,8.4105,8.4207,8.3208
0,5.1101,5.6976,6.746,6.8871,7.51,7.473,7.582,7.5456,7.686,7.8439,7.9351,8.0929,8.2565,8.1168,7.903,7.7908,7.8504,7.8989,7.9524,7.9245
