@relation 'features_mfcc_hamming_avg4s-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.Discretize-unset-class-temporarily-B2-M-1.0-Rlast'

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 0 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}

@data
-9.8919,-3.7238,-6.0774,-6.9833,-6.8552,-10.117,-3.5203,-5.426,-1.2465,-4.387,-5.3229,-4.1256,'\'(-inf-0.5]\''
-9.756,-3.2094,-4.2426,-9.7051,-5.3504,-9.8064,-2.4158,-6.5186,-4.0848,-2.6816,-3.4003,-0.39895,'\'(-inf-0.5]\''
-11.4,-3.9358,-5.6242,-9.1518,-8.7435,-8.3022,-2.8306,-6.1261,-1.7652,-2.7616,-3.1309,-1.5938,'\'(-inf-0.5]\''
-11.31,-6.7566,-3.0186,-5.7266,-5.158,-5.9547,-0.45172,-6.8991,-3.6952,-3.3396,-1.9759,-1.9203,'\'(-inf-0.5]\''
-10.607,-5.4027,-5.1803,-5.414,-6.2777,-7.2675,-2.4844,-6.3577,-5.2075,-3.8614,-2.7591,-0.94737,'\'(-inf-0.5]\''
-9.2499,-2.8947,-6.0162,-10.482,-4.5083,-10.484,-4.8123,-6.7436,-1.9195,-2.1202,-3.0634,-1.3402,'\'(-inf-0.5]\''
-12.685,-6.0958,-4.2602,-7.024,-7.2241,-7.7481,1.2586,-6.0116,-4.6561,-5.4636,-2.7613,-0.28546,'\'(-inf-0.5]\''
-11.929,-6.3095,-4.4426,-7.7908,-5.8555,-8.1691,-1.908,-7.4001,-5.4016,-2.7681,-2.3845,-0.6334,'\'(-inf-0.5]\''
-11.069,-3.5656,-4.2249,-7.14,-5.6364,-9.4538,-2.2016,-4.0748,-2.9535,-2.5354,-4.4798,-1.6265,'\'(-inf-0.5]\''
-11.047,-5.8246,-3.408,-8.9287,-6.6964,-7.239,-1.2841,-7.2921,-3.4044,-3.9699,-3.6023,-0.20036,'\'(-inf-0.5]\''
-9.3818,-4.9598,-5.575,-8.8411,-5.8419,-9.3275,-2.266,-5.8352,-2.4765,-1.9183,-3.5215,-0.69944,'\'(-inf-0.5]\''
-12.185,-7.7192,-4.168,-3.7975,-5.9344,-7.5855,0.88483,-7.5723,-6.4135,-5.5117,-2.8565,-0.4706,'\'(-inf-0.5]\''
-10.396,-4.1436,-4.9651,-13.227,-6.3483,-9.4362,-2.6173,-7.3759,-2.2084,-4.0392,-3.9033,-0.97928,'\'(-inf-0.5]\''
-14.277,-8.4048,-1.1684,-6.8779,-7.1894,-2.0822,-2.2358,-1.289,-3.244,-3.9797,-2.4984,-0.54016,'\'(-inf-0.5]\''
-9.9648,-4.956,3.7554,-19.472,-1.0353,-4.5083,-8.7915,-2.5745,-6.8051,-4.0772,-3.7413,-1.3141,'\'(-inf-0.5]\''
-6.7266,-8.705,1.4603,-12.417,-4.1113,-5.9222,-9.1331,-4.255,-7.9227,-3.2072,-1.6554,-3.0684,'\'(-inf-0.5]\''
-12.046,-8.961,3.3765,-14.055,-3.1754,-0.21453,-8.6799,-1.2518,-3.9085,-2.9776,-2.0901,-1.1019,'\'(-inf-0.5]\''
-8.6965,-8.4974,2.6022,-13.691,-5.611,-4.5934,-6.0836,-2.7169,-6.3138,-1.4235,-3.0101,-0.98977,'\'(-inf-0.5]\''
